"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013EA","B25085_013M","B25085_013MA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US18079","Jennings County, Indiana","126","null","90","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","32","null","50","null","0","21","null","null","0","21","null","null","12","12","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","19","29","null","null","5","8","null","null","32","null","53","null","0","null","21","null","0","21","null","null","0","21","null","null","26","null","41","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US18081","Johnson County, Indiana","1567","null","471","null","71","null","81","null","0","27","null","null","0","27","null","null","0","27","null","null","113","null","127","null","0","null","27","null","0","27","null","null","56","60","null","null","115","138","null","null","106","null","68","null","26","null","31","null","125","null","117","null","157","121","null","null","307","190","null","null","106","90","null","null","25","null","37","null","0","null","27","null","194","172","null","null","101","78","null","null","65","null","78","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US18083","Knox County, Indiana","187","null","115","null","39","null","62","null","3","4","null","null","0","24","null","null","18","18","null","null","9","null","14","null","30","null","47","null","0","24","null","null","0","24","null","null","0","24","null","null","22","null","35","null","40","null","42","null","0","null","24","null","0","24","null","null","0","24","null","null","26","28","null","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null",
"0500000US18085","Kosciusko County, Indiana","901","null","264","null","37","null","35","null","14","16","null","null","30","46","null","null","74","63","null","null","0","null","27","null","68","null","63","null","0","27","null","null","129","91","null","null","20","22","null","null","33","null","44","null","0","null","27","null","0","null","27","null","0","27","null","null","232","127","null","null","99","68","null","null","34","null","36","null","0","null","27","null","32","42","null","null","43","68","null","null","56","null","59","null","0","null","27","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US18087","LaGrange County, Indiana","168","null","86","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null","6","null","9","null","0","24","null","null","6","10","null","null","0","24","null","null","29","null","45","null","12","null","19","null","0","null","24","null","0","24","null","null","22","32","null","null","0","24","null","null","35","null","41","null","0","null","24","null","58","65","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null",
"0500000US18089","Lake County, Indiana","4703","null","558","null","295","null","123","null","192","106","null","null","76","53","null","null","236","112","null","null","96","null","61","null","387","null","132","null","48","78","null","null","525","150","null","null","221","118","null","null","287","null","100","null","61","null","48","null","242","null","151","null","163","107","null","null","871","245","null","null","314","161","null","null","242","null","138","null","129","null","99","null","77","80","null","null","64","62","null","null","99","null","90","null","0","null","27","null","78","null","87","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US18091","LaPorte County, Indiana","806","null","205","null","19","null","30","null","27","44","null","null","43","41","null","null","0","27","null","null","38","null","37","null","0","null","27","null","65","67","null","null","10","16","null","null","55","54","null","null","28","null","33","null","129","null","87","null","60","null","63","null","25","39","null","null","70","66","null","null","0","27","null","null","70","null","65","null","15","null","24","null","23","22","null","null","16","16","null","null","23","null","27","null","0","null","27","null","32","null","31","null","0","null","27","null","48","null","65","null","0","27","null","null","10","9","null","null",
"0500000US18093","Lawrence County, Indiana","724","null","205","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","70","63","null","null","116","83","null","null","66","60","null","null","70","null","73","null","84","null","81","null","127","null","83","null","13","22","null","null","28","32","null","null","47","69","null","null","8","null","13","null","42","null","50","null","23","36","null","null","0","24","null","null","30","null","47","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null",
"0500000US18095","Madison County, Indiana","1460","null","332","null","161","null","109","null","55","53","null","null","61","75","null","null","128","66","null","null","28","null","38","null","110","null","96","null","64","71","null","null","137","90","null","null","73","67","null","null","243","null","121","null","14","null","23","null","80","null","67","null","79","71","null","null","14","22","null","null","153","93","null","null","37","null","49","null","0","null","27","null","0","27","null","null","0","27","null","null","12","null","18","null","0","null","27","null","11","null","18","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US18097","Marion County, Indiana","5689","null","549","null","152","null","104","null","173","126","null","null","12","19","null","null","194","105","null","null","176","null","94","null","155","null","89","null","211","116","null","null","349","151","null","null","196","110","null","null","334","null","138","null","250","null","113","null","360","null","154","null","278","152","null","null","731","236","null","null","825","233","null","null","284","null","95","null","229","null","144","null","220","118","null","null","260","139","null","null","147","null","87","null","95","null","72","null","15","null","25","null","4","null","7","null","39","null","55","null","0","27","null","null","0","27","null","null",
