"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018M","B25085_018MA","B25085_018EA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US40019","Carter County, Oklahoma","478","null","90","null","39","null","28","null","0","20","null","null","17","18","null","null","28","22","null","null","4","null","6","null","0","null","20","null","7","7","null","null","27","17","null","null","53","29","null","null","15","null","16","null","34","null","27","null","6","8","null","null","9","13","null","null","45","33","null","null","70","46","null","null","75","null","35","null","5","8","null","null","12","19","null","null","29","22","null","null","0","null","20","null","3","null","4","null","0","null","20","null","0","null","20","null","0","null","20","null","0","20","null","null","0","20","null","null",
"0500000US40021","Cherokee County, Oklahoma","683","null","139","null","22","null","17","null","0","20","null","null","0","20","null","null","19","25","null","null","29","null","19","null","24","null","24","null","4","6","null","null","11","14","null","null","56","40","null","null","77","null","54","null","61","null","41","null","0","20","null","null","36","34","null","null","72","47","null","null","62","45","null","null","108","null","62","null","15","23","null","null","25","29","null","null","22","20","null","null","16","null","15","null","20","null","23","null","4","null","6","null","0","null","20","null","0","null","20","null","0","20","null","null","0","20","null","null",
"0500000US40023","Choctaw County, Oklahoma","140","null","48","null","20","null","18","null","0","15","null","null","0","15","null","null","0","15","null","null","8","null","13","null","3","null","4","null","9","10","null","null","19","16","null","null","14","14","null","null","16","null","16","null","5","null","7","null","2","3","null","null","0","15","null","null","22","21","null","null","0","15","null","null","11","null","15","null","0","15","null","null","0","15","null","null","4","4","null","null","6","null","6","null","0","null","15","null","1","null","3","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"0500000US40025","Cimarron County, Oklahoma","25","null","19","null","4","null","7","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","9","null","null","3","5","null","null","9","12","null","null","9","null","13","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","9","null","null","0","9","null","null","0","9","null","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","null","9","null","0","9","null","null","0","9","null","null",
"0500000US40027","Cleveland County, Oklahoma","1768","null","385","null","14","null","16","null","38","31","null","null","33","32","null","null","10","10","null","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","41","44","null","null","56","null","53","null","0","null","22","null","149","124","null","null","143","126","null","null","183","102","null","null","200","122","null","null","149","null","100","null","216","113","null","null","99","103","null","null","52","48","null","null","241","null","127","null","89","null","73","null","55","null","87","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US40029","Coal County, Oklahoma","53","null","23","null","4","null","5","null","0","13","null","null","1","3","null","null","4","6","null","null","0","null","13","null","0","null","13","null","0","13","null","null","10","11","null","null","0","13","null","null","3","null","4","null","6","null","8","null","7","9","null","null","0","13","null","null","8","9","null","null","0","13","null","null","4","null","5","null","0","13","null","null","0","13","null","null","3","4","null","null","0","null","13","null","0","null","13","null","3","null","5","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US40031","Comanche County, Oklahoma","3997","null","411","null","246","null","80","null","222","100","null","null","162","86","null","null","110","81","null","null","98","null","60","null","272","null","111","null","222","96","null","null","477","151","null","null","121","92","null","null","334","null","128","null","230","null","128","null","280","151","null","null","292","136","null","null","156","106","null","null","177","92","null","null","273","null","145","null","84","70","null","null","81","62","null","null","122","105","null","null","22","null","32","null","12","null","20","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","4","6","null","null",
"0500000US40033","Cotton County, Oklahoma","357","null","98","null","137","null","52","null","19","21","null","null","38","35","null","null","4","6","null","null","2","null","3","null","5","null","5","null","42","38","null","null","2","3","null","null","0","13","null","null","33","null","23","null","0","null","13","null","10","15","null","null","0","13","null","null","0","13","null","null","0","13","null","null","4","null","8","null","24","29","null","null","9","14","null","null","0","13","null","null","5","null","9","null","0","null","13","null","23","null","20","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"0500000US40035","Craig County, Oklahoma","89","null","37","null","12","null","16","null","10","15","null","null","0","15","null","null","12","16","null","null","2","null","3","null","9","null","14","null","1","2","null","null","3","6","null","null","11","16","null","null","0","null","15","null","8","null","12","null","1","3","null","null","0","15","null","null","4","5","null","null","2","3","null","null","3","null","4","null","9","15","null","null","2","3","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"0500000US40037","Creek County, Oklahoma","409","null","90","null","21","null","17","null","21","17","null","null","8","9","null","null","0","22","null","null","19","null","23","null","37","null","32","null","18","17","null","null","21","16","null","null","28","25","null","null","13","null","18","null","15","null","17","null","14","15","null","null","26","16","null","null","30","21","null","null","43","30","null","null","15","null","17","null","48","28","null","null","24","19","null","null","0","22","null","null","8","null","12","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US40039","Custer County, Oklahoma","44","null","36","null","4","null","6","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","5","9","null","null","0","17","null","null","0","null","17","null","0","null","17","null","31","34","null","null","0","17","null","null","0","17","null","null","4","6","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"0500000US40041","Delaware County, Oklahoma","757","null","132","null","11","null","13","null","24","19","null","null","14","13","null","null","36","27","null","null","22","null","16","null","24","null","28","null","6","5","null","null","0","20","null","null","27","18","null","null","38","null","28","null","100","null","44","null","5","7","null","null","59","46","null","null","125","51","null","null","23","25","null","null","36","null","24","null","46","29","null","null","20","19","null","null","54","33","null","null","21","null","20","null","0","null","20","null","46","null","37","null","16","null","16","null","0","null","20","null","4","6","null","null","0","20","null","null",
