"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002M","B25085_002MA","B25085_002EA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004EA","B25085_004M","B25085_004MA","B25085_005E","B25085_005EA","B25085_005M","B25085_005MA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007M","B25085_007MA","B25085_007EA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009EA","B25085_009M","B25085_009MA","B25085_010E","B25085_010EA","B25085_010M","B25085_010MA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014EA","B25085_014M","B25085_014MA","B25085_015E","B25085_015EA","B25085_015M","B25085_015MA","B25085_016E","B25085_016EA","B25085_016M","B25085_016MA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021M","B25085_021MA","B25085_021EA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024M","B25085_024MA","B25085_024EA","B25085_025E","B25085_025M","B25085_025MA","B25085_025EA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027EA","B25085_027M","B25085_027MA",
"0500000US01089","Madison County, Alabama","1931","null","342","null","13","22","null","null","27","38","null","null","14","null","20","null","15","null","24","null","22","null","35","null","4","8","null","null","43","65","null","null","83","null","93","null","85","null","92","null","46","null","75","null","29","null","46","null","92","81","null","null","111","null","108","null","177","null","126","null","84","null","63","null","87","null","79","null","135","null","117","null","253","157","null","null","172","120","null","null","363","172","null","null","76","null","82","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US01091","Marengo County, Alabama","184","null","123","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","14","22","null","null","0","null","19","null","22","null","27","null","0","null","19","null","0","null","19","null","0","19","null","null","32","null","50","null","32","null","49","null","5","null","10","null","68","null","95","null","11","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null",
"0500000US01093","Marion County, Alabama","270","null","139","null","0","22","null","null","0","22","null","null","0","null","22","null","21","null","35","null","0","null","22","null","0","22","null","null","25","30","null","null","0","null","22","null","25","null","39","null","74","null","85","null","64","null","83","null","0","22","null","null","0","null","22","null","0","null","22","null","23","null","25","null","5","null","9","null","24","null","38","null","0","22","null","null","9","16","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null",
"0500000US01095","Marshall County, Alabama","627","null","195","null","9","9","null","null","6","7","null","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","3","6","null","null","5","null","7","null","0","null","28","null","64","null","75","null","2","null","3","null","3","7","null","null","20","null","14","null","74","null","83","null","83","null","76","null","71","null","69","null","37","null","49","null","20","13","null","null","38","34","null","null","125","116","null","null","67","null","76","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US01097","Mobile County, Alabama","4042","null","488","null","147","86","null","null","68","82","null","null","89","null","67","null","0","null","28","null","37","null","34","null","31","41","null","null","166","106","null","null","260","null","129","null","316","null","140","null","113","null","79","null","356","null","153","null","134","77","null","null","277","null","111","null","387","null","160","null","577","null","209","null","268","null","139","null","382","null","177","null","99","94","null","null","102","111","null","null","122","91","null","null","111","null","85","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US01099","Monroe County, Alabama","55","null","36","null","3","6","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","6","7","null","null","0","22","null","null","7","null","12","null","13","null","20","null","15","null","21","null","0","null","22","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","4","null","6","null","0","null","22","null","0","22","null","null","2","6","null","null","4","7","null","null","0","null","22","null","1","null","4","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null",
"0500000US01101","Montgomery County, Alabama","1587","null","306","null","80","68","null","null","0","28","null","null","23","null","36","null","108","null","76","null","77","null","68","null","27","31","null","null","4","6","null","null","48","null","46","null","47","null","53","null","64","null","53","null","0","null","28","null","123","94","null","null","140","null","101","null","156","null","126","null","140","null","97","null","0","null","28","null","81","null","66","null","115","71","null","null","120","102","null","null","78","63","null","null","74","null","83","null","82","null","72","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US01103","Morgan County, Alabama","833","null","240","null","28","44","null","null","0","28","null","null","0","null","28","null","25","null","42","null","0","null","28","null","0","28","null","null","0","28","null","null","86","null","97","null","0","null","28","null","62","null","72","null","69","null","60","null","32","42","null","null","0","null","28","null","208","null","144","null","22","null","34","null","68","null","74","null","30","null","36","null","26","27","null","null","19","31","null","null","45","47","null","null","113","null","111","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
"0500000US01105","Perry County, Alabama","177","null","147","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","47","null","74","null","0","null","17","null","0","null","17","null","25","null","45","null","105","120","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null",
"0500000US01107","Pickens County, Alabama","62","null","53","null","30","46","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","10","null","17","null","0","null","22","null","0","22","null","null","0","null","22","null","7","null","11","null","0","null","22","null","15","null","18","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null",
"0500000US01109","Pike County, Alabama","891","null","217","null","30","28","null","null","0","25","null","null","8","null","12","null","0","null","25","null","6","null","8","null","17","26","null","null","2","4","null","null","117","null","106","null","59","null","64","null","67","null","45","null","45","null","33","null","15","12","null","null","0","null","25","null","221","null","116","null","43","null","70","null","48","null","55","null","3","null","5","null","44","32","null","null","90","90","null","null","59","59","null","null","17","null","27","null","0","null","25","null","0","25","null","null","0","25","null","null","0","25","null","null","0","null","25","null",
"0500000US01111","Randolph County, Alabama","86","null","56","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","9","null","15","null","21","null","25","null","30","35","null","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","10","16","null","null","16","27","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null",
"0500000US01113","Russell County, Alabama","550","null","219","null","54","61","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","null","28","null","7","11","null","null","0","28","null","null","0","null","28","null","104","null","106","null","28","null","43","null","18","null","27","null","0","28","null","null","51","null","79","null","13","null","21","null","16","null","26","null","65","null","70","null","164","null","147","null","30","48","null","null","0","28","null","null","0","28","null","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null","0","28","null","null","0","null","28","null",
