cfips,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio
72053,33075,34.7,37.3,40.7,87.9
72054,12140,26.4,36.8,38.2,94.1
72055,17327,37.1,37.6,41.4,92.9
72057,42623,25.9,36.0,37.5,98.9
72059,19578,30.9,37.9,40.3,91.7
72061,90773,31.7,29.4,42.7,89.4
72063,47074,22.3,35.4,38.3,89.9
72065,40978,29.3,33.6,40.7,92.6
72067,16474,44.9,33.2,45.1,86.0
72069,54736,31.6,34.3,41.3,89.8
72071,43314,29.4,33.4,40.8,94.7
72073,15297,23.8,38.3,36.3,102.1
72075,47952,25.6,38.6,37.5,91.3
72077,39704,23.1,36.9,37.6,91.1
72079,23893,37.3,33.7,43.4,92.3
72081,27321,30.3,33.8,41.1,97.2
72083,8874,30.2,36.3,40.1,96.9
72085,38253,25.2,35.4,38.1,92.9
72087,27242,23.9,36.5,37.5,87.5
72089,18952,32.5,36.4,39.8,88.4
72091,40705,32.1,36.9,40.9,89.6
72093,6180,27.9,33.8,42.7,98.6
72095,11297,33.0,34.5,43.5,97.2
72097,79615,36.1,30.8,39.9,91.5
72099,37676,24.7,36.1,38.6,95.6
72101,31785,22.1,37.0,37.0,98.5
72103,26584,26.9,39.5,37.0,89.0
72105,29112,26.8,35.2,38.7,97.0
72107,21906,23.9,36.9,37.9,100.7
72109,17769,31.4,33.6,43.3,96.0
72111,21661,23.9,39.9,36.4,94.6
72113,148863,32.1,36.3,39.5,93.1
72115,24548,29.5,35.2,39.3,93.6
72117,14526,38.1,32.6,44.6,95.4
72119,51768,28.9,34.0,40.2,94.3
72121,23610,35.3,36.6,40.9,89.6
72123,29239,29.0,39.6,38.4,93.6
72125,32937,38.4,35.2,42.7,94.5
72127,355181,33.7,32.2,41.8,84.5
72129,38689,26.3,33.1,40.2,95.3
72131,38970,35.6,35.9,42.0,94.6
72133,22475,24.3,40.1,37.2,93.4
72135,74169,19.0,35.7,37.1,92.7
72137,81905,28.0,35.0,38.9,88.5
72139,69478,26.9,34.9,39.3,89.2
72141,30209,32.0,35.6,41.7,94.6
72143,38589,26.8,37.5,37.8,90.9
72145,54754,29.5,35.4,40.1,92.2
72147,8931,34.5,35.9,41.4,95.0
72149,23659,24.3,38.0,37.6,94.7
72151,35025,28.6,34.6,41.6,94.1
72153,37585,32.2,34.4,42.1,92.4
