"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003EA","B05001_003M","B05001_003MA","B05001_004E","B05001_004M","B05001_004MA","B05001_004EA","B05001_005E","B05001_005M","B05001_005MA","B05001_005EA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!U.S. citizen, born in the United States","Margin of Error!!Total:!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total:!!U.S. citizen, born in the United States","Annotation of Estimate!!Total:!!U.S. citizen, born in the United States","Estimate!!Total:!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total:!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total:!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total:!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total:!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total:!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total:!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total:!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total:!!U.S. citizen by naturalization","Margin of Error!!Total:!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total:!!U.S. citizen by naturalization","Annotation of Estimate!!Total:!!U.S. citizen by naturalization","Estimate!!Total:!!Not a U.S. citizen","Margin of Error!!Total:!!Not a U.S. citizen","Annotation of Margin of Error!!Total:!!Not a U.S. citizen","Annotation of Estimate!!Total:!!Not a U.S. citizen",
"0500000US51015","Augusta County, Virginia","75079","*****","*****","null","72528","368","null","null","60","null","46","null","563","203","null","null","847","241","null","null","1081","239","null","null",
"0500000US51017","Bath County, Virginia","4307","*****","*****","null","4216","77","null","null","0","null","12","null","0","12","null","null","11","18","null","null","80","68","null","null",
"0500000US51019","Bedford County, Virginia","78376","*****","*****","null","75265","458","null","null","140","null","98","null","685","272","null","null","1210","253","null","null","1076","300","null","null",
"0500000US51021","Bland County, Virginia","6388","*****","*****","null","6363","22","null","null","0","null","17","null","8","12","null","null","6","12","null","null","11","14","null","null",
"0500000US51023","Botetourt County, Virginia","33343","*****","*****","null","32329","221","null","null","27","null","33","null","234","67","null","null","464","143","null","null","289","136","null","null",
"0500000US51025","Brunswick County, Virginia","16520","*****","*****","null","16053","162","null","null","5","null","10","null","174","98","null","null","69","57","null","null","219","96","null","null",
"0500000US51027","Buchanan County, Virginia","21788","*****","*****","null","21337","129","null","null","2","null","4","null","66","81","null","null","206","102","null","null","177","71","null","null",
"0500000US51029","Buckingham County, Virginia","17059","*****","*****","null","16696","99","null","null","24","null","22","null","106","60","null","null","127","63","null","null","106","40","null","null",
"0500000US51031","Campbell County, Virginia","55225","*****","*****","null","53625","250","null","null","48","null","49","null","208","86","null","null","561","175","null","null","783","244","null","null",
"0500000US51033","Caroline County, Virginia","30381","*****","*****","null","28763","435","null","null","16","null","19","null","471","270","null","null","589","211","null","null","542","213","null","null",
"0500000US51035","Carroll County, Virginia","29801","*****","*****","null","29059","181","null","null","20","null","31","null","114","74","null","null","239","152","null","null","369","167","null","null",
"0500000US51036","Charles City County, Virginia","7014","*****","*****","null","6818","50","null","null","15","null","16","null","47","31","null","null","44","22","null","null","90","43","null","null",
"0500000US51037","Charlotte County, Virginia","12040","*****","*****","null","11924","93","null","null","2","null","4","null","21","25","null","null","72","64","null","null","21","54","null","null",
"0500000US51041","Chesterfield County, Virginia","343551","*****","*****","null","308274","1308","null","null","1666","null","349","null","3907","484","null","null","15279","997","null","null","14425","1036","null","null",
"0500000US51043","Clarke County, Virginia","14423","*****","*****","null","13757","173","null","null","27","null","31","null","127","69","null","null","262","104","null","null","250","127","null","null",
"0500000US51045","Craig County, Virginia","5110","*****","*****","null","5098","22","null","null","0","null","17","null","0","17","null","null","12","22","null","null","0","17","null","null",
"0500000US51047","Culpeper County, Virginia","51101","*****","*****","null","45926","580","null","null","203","null","152","null","468","153","null","null","1937","374","null","null","2567","516","null","null",
"0500000US51049","Cumberland County, Virginia","9824","*****","*****","null","9628","126","null","null","2","null","6","null","94","64","null","null","100","97","null","null","0","17","null","null",
"0500000US51051","Dickenson County, Virginia","14756","*****","*****","null","14678","63","null","null","0","null","19","null","23","23","null","null","13","19","null","null","42","42","null","null",
"0500000US51053","Dinwiddie County, Virginia","28485","*****","*****","null","27314","267","null","null","0","null","23","null","380","148","null","null","325","119","null","null","466","170","null","null",
"0500000US51057","Essex County, Virginia","10998","*****","*****","null","10757","103","null","null","50","null","49","null","20","24","null","null","112","77","null","null","59","61","null","null",
"0500000US51059","Fairfax County, Virginia","1145862","*****","*****","null","756158","4058","null","null","5979","null","829","null","24901","1159","null","null","199792","2784","null","null","159032","4243","null","null",
"0500000US51061","Fauquier County, Virginia","69728","*****","*****","null","64234","418","null","null","139","null","114","null","925","168","null","null","2067","278","null","null","2363","366","null","null",
"0500000US51063","Floyd County, Virginia","15704","*****","*****","null","15147","190","null","null","0","null","19","null","77","62","null","null","239","136","null","null","241","168","null","null",
"0500000US51065","Fluvanna County, Virginia","26594","*****","*****","null","25401","246","null","null","28","null","44","null","245","95","null","null","527","196","null","null","393","180","null","null",
"0500000US51067","Franklin County, Virginia","56187","*****","*****","null","54693","277","null","null","63","null","57","null","202","104","null","null","586","164","null","null","643","188","null","null",
"0500000US51069","Frederick County, Virginia","86415","*****","*****","null","79390","518","null","null","714","null","218","null","930","326","null","null","2054","325","null","null","3327","496","null","null",
"0500000US51071","Giles County, Virginia","16772","*****","*****","null","16535","80","null","null","0","null","19","null","65","47","null","null","93","49","null","null","79","38","null","null",
"0500000US51073","Gloucester County, Virginia","37222","*****","*****","null","35752","292","null","null","185","null","163","null","651","180","null","null","456","163","null","null","178","83","null","null",
"0500000US51075","Goochland County, Virginia","22865","*****","*****","null","21544","306","null","null","67","null","68","null","309","153","null","null","644","181","null","null","301","111","null","null",
"0500000US51077","Grayson County, Virginia","15742","*****","*****","null","15311","120","null","null","36","null","49","null","43","35","null","null","123","82","null","null","229","59","null","null",
"0500000US51079","Greene County, Virginia","19519","*****","*****","null","18380","172","null","null","2","null","5","null","246","128","null","null","265","112","null","null","626","224","null","null",
"0500000US51081","Greensville County, Virginia","11525","*****","*****","null","11250","82","null","null","17","null","18","null","60","33","null","null","59","51","null","null","139","56","null","null",
"0500000US51083","Halifax County, Virginia","34552","*****","*****","null","33636","197","null","null","36","null","48","null","168","88","null","null","296","104","null","null","416","181","null","null",
"0500000US51085","Hanover County, Virginia","105537","*****","*****","null","101022","451","null","null","69","null","45","null","734","246","null","null","2115","291","null","null","1597","309","null","null",
"0500000US51087","Henrico County, Virginia","327535","*****","*****","null","280355","1683","null","null","882","null","265","null","4054","604","null","null","20022","1278","null","null","22222","1342","null","null",
"0500000US51089","Henry County, Virginia","51308","*****","*****","null","49558","264","null","null","242","null","184","null","118","127","null","null","697","226","null","null","693","208","null","null",
"0500000US51091","Highland County, Virginia","2204","*****","*****","null","2180","16","null","null","7","null","10","null","11","10","null","null","6","7","null","null","0","12","null","null",
"0500000US51093","Isle of Wight County, Virginia","36627","*****","*****","null","35042","358","null","null","141","null","83","null","363","132","null","null","487","120","null","null","594","325","null","null",
"0500000US51095","James City County, Virginia","74916","*****","*****","null","68224","649","null","null","527","null","196","null","1153","312","null","null","3018","390","null","null","1994","373","null","null",
"0500000US51097","King and Queen County, Virginia","7042","*****","*****","null","6864","105","null","null","0","null","17","null","92","62","null","null","42","35","null","null","44","67","null","null",
"0500000US51099","King George County, Virginia","26229","*****","*****","null","24763","249","null","null","237","null","150","null","487","174","null","null","448","95","null","null","294","127","null","null",
