"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003M","B05001_003MA","B05001_003EA","B05001_004E","B05001_004EA","B05001_004M","B05001_004MA","B05001_005E","B05001_005EA","B05001_005M","B05001_005MA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!U.S. citizen, born in the United States","Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Estimate!!Total!!U.S. citizen, born in the United States","Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total!!U.S. citizen by naturalization","Annotation of Estimate!!Total!!U.S. citizen by naturalization","Margin of Error!!Total!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total!!U.S. citizen by naturalization","Estimate!!Total!!Not a U.S. citizen","Margin of Error!!Total!!Not a U.S. citizen","Annotation of Margin of Error!!Total!!Not a U.S. citizen","Annotation of Estimate!!Total!!Not a U.S. citizen",
"0500000US28139","Tippah County, Mississippi","21993","*****","*****","null","21370","146","null","null","63","66","null","null","58","null","57","null","149","null","113","null","353","170","null","null",
"0500000US28141","Tishomingo County, Mississippi","19476","*****","*****","null","19160","166","null","null","0","20","null","null","33","null","32","null","30","null","42","null","253","148","null","null",
"0500000US28143","Tunica County, Mississippi","10276","*****","*****","null","10054","156","null","null","0","20","null","null","33","null","28","null","21","null","24","null","168","150","null","null",
"0500000US28145","Union County, Mississippi","28202","*****","*****","null","27346","135","null","null","10","15","null","null","68","null","43","null","113","null","122","null","665","197","null","null",
"0500000US28147","Walthall County, Mississippi","14670","*****","*****","null","14498","128","null","null","9","22","null","null","61","null","101","null","22","null","23","null","80","61","null","null",
"0500000US28149","Warren County, Mississippi","47510","*****","*****","null","46806","154","null","null","7","13","null","null","109","null","71","null","456","null","107","null","132","67","null","null",
"0500000US28151","Washington County, Mississippi","48002","*****","*****","null","47413","131","null","null","0","27","null","null","29","null","28","null","250","null","94","null","310","130","null","null",
"0500000US28153","Wayne County, Mississippi","20458","*****","*****","null","20382","62","null","null","2","4","null","null","21","null","34","null","0","null","24","null","53","55","null","null",
"0500000US28155","Webster County, Mississippi","9868","*****","*****","null","9806","41","null","null","0","18","null","null","17","null","18","null","29","null","32","null","16","18","null","null",
"0500000US28157","Wilkinson County, Mississippi","9084","*****","*****","null","9025","71","null","null","0","18","null","null","59","null","71","null","0","null","18","null","0","18","null","null",
"0500000US28159","Winston County, Mississippi","18482","*****","*****","null","18385","53","null","null","9","13","null","null","0","null","20","null","20","null","25","null","68","44","null","null",
"0500000US28161","Yalobusha County, Mississippi","12426","*****","*****","null","12284","96","null","null","52","67","null","null","46","null","50","null","32","null","35","null","12","18","null","null",
"0500000US28163","Yazoo County, Mississippi","27496","*****","*****","null","26156","555","null","null","132","104","null","null","183","null","117","null","98","null","62","null","927","534","null","null",
"0500000US29001","Adair County, Missouri","25437","*****","*****","null","24340","247","null","null","24","33","null","null","82","null","62","null","289","null","104","null","702","276","null","null",
"0500000US29003","Andrew County, Missouri","17358","*****","*****","null","17066","126","null","null","0","17","null","null","152","null","96","null","104","null","72","null","36","27","null","null",
"0500000US29005","Atchison County, Missouri","5335","*****","*****","null","5281","14","null","null","7","10","null","null","14","null","11","null","5","null","6","null","28","9","null","null",
"0500000US29007","Audrain County, Missouri","25763","*****","*****","null","25219","163","null","null","0","20","null","null","173","null","110","null","172","null","80","null","199","67","null","null",
"0500000US29009","Barry County, Missouri","35398","*****","*****","null","33286","233","null","null","0","23","null","null","179","null","115","null","618","null","162","null","1315","217","null","null",
"0500000US29011","Barton County, Missouri","11942","*****","*****","null","11721","82","null","null","0","17","null","null","10","null","9","null","88","null","87","null","123","48","null","null",
"0500000US29013","Bates County, Missouri","16405","*****","*****","null","16235","55","null","null","0","17","null","null","66","null","35","null","68","null","41","null","36","24","null","null",
"0500000US29015","Benton County, Missouri","18918","*****","*****","null","18678","79","null","null","0","17","null","null","118","null","50","null","64","null","41","null","58","42","null","null",
"0500000US29017","Bollinger County, Missouri","12347","*****","*****","null","12277","42","null","null","0","17","null","null","22","null","24","null","38","null","38","null","10","14","null","null",
"0500000US29019","Boone County, Missouri","174589","*****","*****","null","162730","860","null","null","76","56","null","null","1268","null","303","null","3900","null","571","null","6615","709","null","null",
"0500000US29021","Buchanan County, Missouri","89425","*****","*****","null","85262","613","null","null","60","57","null","null","534","null","180","null","959","null","266","null","2610","612","null","null",
"0500000US29023","Butler County, Missouri","42826","*****","*****","null","42172","193","null","null","11","17","null","null","107","null","58","null","186","null","117","null","350","172","null","null",
"0500000US29025","Caldwell County, Missouri","9046","*****","*****","null","8901","61","null","null","4","6","null","null","35","null","25","null","38","null","29","null","68","64","null","null",
"0500000US29027","Callaway County, Missouri","44793","*****","*****","null","43770","249","null","null","7","17","null","null","301","null","176","null","345","null","122","null","370","136","null","null",
"0500000US29029","Camden County, Missouri","44855","*****","*****","null","43504","312","null","null","10","15","null","null","303","null","159","null","523","null","206","null","515","248","null","null",
"0500000US29031","Cape Girardeau County, Missouri","78013","*****","*****","null","75479","293","null","null","3","5","null","null","422","null","183","null","545","null","128","null","1564","251","null","null",
"0500000US29033","Carroll County, Missouri","8909","*****","*****","null","8821","39","null","null","0","15","null","null","7","null","9","null","50","null","21","null","31","31","null","null",
"0500000US29035","Carter County, Missouri","6255","*****","*****","null","6233","26","null","null","0","15","null","null","7","null","13","null","15","null","23","null","0","15","null","null",
"0500000US29037","Cass County, Missouri","101888","*****","*****","null","98561","415","null","null","143","125","null","null","775","null","243","null","1226","null","265","null","1183","274","null","null",
"0500000US29039","Cedar County, Missouri","13862","*****","*****","null","13701","75","null","null","20","37","null","null","4","null","5","null","57","null","44","null","80","61","null","null",
"0500000US29041","Chariton County, Missouri","7586","*****","*****","null","7522","34","null","null","3","5","null","null","31","null","20","null","24","null","19","null","6","10","null","null",
"0500000US29043","Christian County, Missouri","83028","*****","*****","null","81160","338","null","null","84","99","null","null","544","null","184","null","594","null","194","null","646","217","null","null",
"0500000US29045","Clark County, Missouri","6807","*****","*****","null","6765","40","null","null","0","15","null","null","11","null","13","null","4","null","6","null","27","37","null","null",
"0500000US29047","Clay County, Missouri","236068","*****","*****","null","223083","844","null","null","514","301","null","null","1627","null","312","null","6351","null","647","null","4493","575","null","null",
"0500000US29049","Clinton County, Missouri","20495","*****","*****","null","20091","135","null","null","23","32","null","null","125","null","74","null","144","null","81","null","112","62","null","null",
"0500000US29051","Cole County, Missouri","76749","*****","*****","null","74050","332","null","null","26","26","null","null","436","null","148","null","1252","null","357","null","985","210","null","null",
"0500000US29053","Cooper County, Missouri","17620","*****","*****","null","17392","71","null","null","7","13","null","null","82","null","43","null","57","null","34","null","82","34","null","null",
"0500000US29055","Crawford County, Missouri","24387","*****","*****","null","23966","165","null","null","40","42","null","null","210","null","144","null","87","null","50","null","84","61","null","null",
"0500000US29057","Dade County, Missouri","7581","*****","*****","null","7502","38","null","null","4","6","null","null","11","null","8","null","43","null","29","null","21","18","null","null",
"0500000US29059","Dallas County, Missouri","16441","*****","*****","null","16305","80","null","null","0","17","null","null","17","null","15","null","83","null","70","null","36","35","null","null",
"0500000US29061","Daviess County, Missouri","8300","*****","*****","null","8223","32","null","null","3","5","null","null","10","null","11","null","24","null","13","null","40","30","null","null",
"0500000US29063","DeKalb County, Missouri","12564","*****","*****","null","12441","48","null","null","1","2","null","null","20","null","16","null","44","null","30","null","58","36","null","null",
